t_10Hz,t_video (secs),Temperature_0,Temperature_1,Temperature_2,Temperature_3,Temperature_4,Temperature_5,dT/dt,CHF Proximity,frame_index_round,frame_index_floor,frame_index_ceil,frame_delta_round
61.7,305.4488401366655,134.25527,148.753828,143.247534,160.968618,98.7372741428571,98.8543894285714,0.5753369999999904,0.244311722628332,9163,9163,9164,14.0
61.8,305.9438949829162,134.25527,148.753828,143.247534,160.968618,98.745225,98.844126,0.5753369999999904,0.244311722628332,9178,9178,9179,15.0
61.9,306.4389498291669,134.399363976744,148.957102837209,143.410136790697,161.195668534883,98.7453938372093,98.8443599401993,0.4535950762359846,0.24530580042682523,9193,9193,9194,15.0
62.0,306.9340046754176,134.484753,149.077562,143.506494,161.330217,98.74946,98.849994,0.5146119999999996,0.24589488356667505,9208,9208,9209,15.0
62.1,307.4290595216683,134.484753,149.077562,143.506494,161.330217,98.74946,98.849994,0.5146119999999996,0.24589488356667505,9223,9222,9223,15.0
62.2,307.924114367919,134.514776262458,149.117516269103,143.538692710963,161.379375916943,98.7463855481727,98.8453832624584,0.4845887375419977,0.24610200852305583,9238,9237,9238,15.0
62.3,308.4191692141697,134.716471,149.385927,143.755002,161.709623,98.74619,98.84509,0.3958404784049776,0.24749346335825417,9253,9252,9253,15.0
62.4,308.9142240604204,134.716471,149.385927,143.755002,161.709623,98.725850307947,98.8538528476821,0.46182499999997617,0.24749346335825417,9267,9267,9268,14.0
62.5,309.4092789066711,134.716471,149.385927,143.755002,161.709623,98.721911,98.85555,0.46182499999997617,0.24749346335825417,9282,9282,9283,15.0
62.6,309.9043337529218,134.788516980066,149.587676700996,143.893657813953,161.928415259136,98.7356587740863,98.8382517009966,0.4038454651160066,0.24799049530138328,9297,9297,9298,15.0
62.7,310.3993885991725,134.830607,149.705541,143.974662,162.056236,98.740551,98.832096,0.45353900000000635,0.2482808665944794,9312,9311,9312,15.0
62.8,310.8944434454232,134.830607,149.705541,143.974662,162.056236,98.7383973322259,98.8421307973422,0.45353900000000635,0.2482808665944794,9327,9326,9327,15.0
62.9,311.3894982916739,134.85295905298,149.744582059602,144.005267033112,162.10088407947,98.737157,98.84791,0.43118694701999516,0.24843506928997197,9342,9341,9342,15.0
63.0,311.88455313792457,134.999365,150.000301,144.20573,162.393329,98.7387204651162,98.8490359302325,0.3896133488369742,0.24944509694545494,9357,9356,9357,15.0
63.1,312.37960798417527,134.999365,150.000301,144.20573,162.393329,98.74008,98.850015,0.4499879999999937,0.24944509694545494,9371,9371,9372,14.0
63.2,312.87466283042596,134.999365,150.000301,144.20573,162.393329,98.7456678405315,98.8455418770764,0.4499879999999905,0.24944509694545494,9386,9386,9387,15.0
63.3,313.36971767667666,135.112311478405,150.188055086378,144.333744551495,162.599493518272,98.753018,98.839658,0.3588521528239994,0.25022429389134704,9401,9401,9402,15.0
63.4,313.86477252292735,135.178296,150.297743,144.408532,162.719937,98.7479627019867,98.8409632980132,0.4351819999999944,0.25067950894921387,9416,9415,9416,15.0
63.5,314.35982736917805,135.178296,150.297743,144.408532,162.719937,98.737751,98.8436,0.4351819999999975,0.25067950894921387,9431,9430,9431,15.0
63.6,314.85488221542874,135.192362445182,150.335665259136,144.437484425249,162.766280787375,98.739288026578,98.8425136511627,0.42111555481799046,0.2507765507630018,9446,9445,9446,15.0
63.7,315.34993706167944,135.284146,150.583108,144.626399,163.068674,98.744456,98.838861,0.4512566279060195,0.2514097485980053,9460,9460,9461,14.0
63.8,315.84499190793014,135.284146,150.583108,144.626399,163.068674,98.7436412093023,98.8406257906976,0.5214750000000095,0.2514097485980053,9475,9475,9476,15.0
63.9,316.34004675418083,135.284146,150.583108,144.626399,163.068674,98.738002,98.85284,0.5214750000000058,0.2514097485980053,9490,9490,9491,15.0
64.0,316.8351016004315,135.38897834883699,150.759604691029,144.770495491694,163.270002594684,98.7378053754152,98.8529909634551,0.447825262458025,0.25213296765890947,9505,9505,9506,15.0
64.1,317.3301564466822,135.449353,150.861252,144.853483,163.385951,98.730604,98.85852,0.5851940000000013,0.25254948125419696,9520,9519,9520,15.0
64.2,317.8252112929329,135.449353,150.861252,144.853483,163.385951,98.730604,98.85852,0.5851940000000013,0.25254948125419696,9535,9534,9535,15.0
64.3,318.3202661391836,135.471163631229,150.900839641196,144.882345192691,163.43109292691,98.7367550963455,98.8582540066445,0.5633833687710137,0.2526999487807778,9550,9549,9550,15.0
64.4,318.8153209854343,135.613478,151.159149,145.070671,163.725644,98.737264,98.858232,0.5162024569530104,0.2536817493917301,9564,9564,9565,14.0
64.5,319.310375831685,135.613478,151.159149,145.070671,163.725644,98.7248911893687,98.859329461794,0.5707060000000013,0.2536817493917301,9579,9579,9580,15.0
64.6,319.8054306779357,135.613478,151.159149,145.070671,163.725644,98.722247,98.859564,0.5707060000000013,0.2536817493917301,9594,9594,9595,15.0
64.7,320.3004855241864,135.735402627906,151.346532691029,145.21947713289,163.955677166112,98.7378169302325,98.8524469767441,0.4711258272429859,0.2545228849369462,9609,9609,9610,15.0
64.8,320.7955403704371,135.805621,151.45445,145.305177,164.088157,98.743844,98.849692,0.5426040000000114,0.2550073085493847,9624,9623,9624,15.0
64.9,321.2905952166878,135.805621,151.45445,145.305177,164.088157,98.7422000099337,98.8546270662251,0.5426040000000114,0.2550073085493847,9639,9638,9639,15.0
65.0,321.7856500629385,135.836803611295,151.497559388704,145.338315624584,164.133910548172,98.741189,98.857662,0.5114213887050028,0.2552224316398001,9654,9653,9654,15.0
65.1,322.2807049091892,136.034547,151.770936,145.548463,164.424055,98.7375470996677,98.8508436079734,0.42597822591298495,0.25658662684734623,9668,9668,9669,14.0
65.2,322.7757597554399,136.034547,151.770936,145.548463,164.424055,98.734162,98.844506,0.4897320000000036,0.25658662684734623,9683,9683,9684,15.0
65.3,323.2708146016906,136.034547,151.770936,145.548463,164.424055,98.7362998737541,98.8444374784053,0.4897320000000036,0.25658662684734623,9698,9698,9699,15.0
65.4,323.76586944794127,136.129680456953,151.953096953642,145.694411609271,164.628810284768,98.73931,98.844341,0.415685741722001,0.25724293504001194,9713,9712,9713,15.0
65.5,324.26092429419197,136.184184,152.05746,145.778028,164.746118,98.740316179402,98.8440572624584,0.49172200000001,0.25761894494206694,9728,9727,9728,15.0
65.6,324.75597914044266,136.184184,152.05746,145.778028,164.746118,98.742498,98.843442,0.49172200000001,0.25761894494206694,9743,9742,9743,15.0
65.7,325.25103398669336,136.206528455149,152.099483774086,145.80873182392,164.793441807308,98.7399951960132,98.8471956744186,0.4693775448509996,0.25777309522152325,9758,9757,9758,15.0
65.8,325.74608883294405,136.348225,152.365976,146.003439,165.093544,98.730727,98.861096,0.43148176821100037,0.2587506335790761,9772,9772,9773,14.0
65.9,326.24114367919475,136.348225,152.365976,146.003439,165.093544,98.7302649602649,98.8595297483443,0.4901049999999998,0.2587506335790761,9787,9787,9788,15.0
66.0,326.73619852544545,136.348225,152.365976,146.003439,165.093544,98.726623,98.847184,0.4901049999999998,0.2587506335790761,9802,9802,9803,15.0
66.1,327.23125337169614,136.460525225913,152.535181581395,146.127238176079,165.29987447176,98.7268112026578,98.8472866478405,0.4035627740870211,0.25952537214808774,9817,9816,9817,15.0
66.2,327.72630821794684,136.524279,152.631241,146.19752,165.41701,98.745506,98.857483,0.4986499999999978,0.25996519768987736,9832,9831,9832,15.0
66.3,328.22136306419753,136.524279,152.631241,146.19752,165.41701,98.745506,98.857483,0.4986499999999978,0.25996519768987736,9847,9846,9847,15.0
66.4,328.71641791044823,136.545366198675,152.672594033112,146.226998019867,165.460056801324,98.7397039139072,98.851681821192,0.47756280132500706,0.2601106743885493,9861,9861,9862,14.0
66.5,329.2114727566989,136.675906,152.928589,146.409481,165.726537,98.739111,98.851089,0.4219993322249991,0.26101124442797174,9876,9876,9877,15.0
66.6,329.7065276029496,136.675906,152.928589,146.409481,165.726537,98.7465640764119,98.8367673388704,0.46395499999999856,0.26101124442797174,9891,9891,9892,15.0
66.7,330.2015824492003,136.675906,152.928589,146.409481,165.726537,98.748343,98.833349,0.46395499999999856,0.26101124442797174,9906,9906,9907,15.0
66.8,330.696637295451,136.779706768211,153.093868576158,146.557589966887,165.929039374172,98.7391910529801,98.836015731788,0.38125541390797935,0.2617273468041899,9921,9920,9921,15.0
66.9,331.1916921417017,136.83833,153.187213,146.641237,166.043406,98.735367,98.83713,0.4497299999999882,0.26213177767988777,9936,9935,9936,15.0
67.0,331.6867469879524,136.83833,153.187213,146.641237,166.043406,98.7423634186046,98.8428893023255,0.4497299999999882,0.26213177767988777,9951,9950,9951,15.0
67.1,332.1818018342031,136.864088,153.229173790697,146.673056674418,166.088094837209,98.746938,98.846655,0.423971999999992,0.2623094773763787,9965,9965,9966,14.0
67.2,332.6768566804538,137.022929,153.487932,146.869278,166.363676,98.7469776312292,98.8632996146179,0.36592060132798565,0.26340529217140635,9980,9980,9981,15.0
67.3,333.1719115267045,137.022929,153.487932,146.869278,166.363676,98.747017,98.879834,0.4223209999999824,0.26340529217140635,9995,9995,9996,15.0
67.4,333.6669663729552,137.022929,153.487932,146.869278,166.363676,98.744578910299,98.8673758239202,0.4223209999999824,0.26340529217140635,10010,10010,10011,15.0
67.5,334.1620212192059,137.097905332225,153.660557355481,146.994427279069,166.58353185382,98.740952,98.848843,0.3641449534890171,0.26392254007420884,10025,10024,10025,15.0
67.6,334.6570760654566,137.139861,153.757156,147.064459,166.70656,98.7385991428571,98.849545358804,0.4229909999999961,0.26421198449651234,10040,10039,10040,15.0
67.7,335.1521309117073,137.139861,153.757156,147.064459,166.70656,98.733083,98.851192,0.4229909999999961,0.26421198449651234,10055,10054,10055,15.0
67.8,335.64718575795797,137.160962182119,153.796873903973,147.095227350993,166.747407864238,98.7343823377483,98.8532216688741,0.4018898178809991,0.26435755766438823,10069,10069,10070,14.0
67.9,336.14224060420867,137.28806,154.036105,147.280553,166.993445,98.739623,98.861408,0.31157723588000863,0.2652343820941623,10084,10084,10085,15.0
68.0,336.63729545045936,137.28806,154.036105,147.280553,166.993445,98.7388039667774,98.8592111295681,0.3318659999999909,0.2652343820941623,10099,10099,10100,15.0
68.1,337.13235029671006,137.28806,154.036105,147.280553,166.993445,98.731122,98.838606,0.3318659999999909,0.2652343820941623,10114,10113,10114,15.0
68.2,337.62740514296075,137.388849601328,154.201170654485,147.392262169435,167.190301152823,98.731122,98.838606,0.2540079701000195,0.2659297109848149,10129,10128,10129,15.0
68.3,338.12245998921145,137.44525,154.293539,147.454773,167.300459,98.7547286225165,98.8674854701986,0.33519700000002217,0.2663188069443608,10144,10143,10144,15.0
68.4,338.61751483546215,137.44525,154.293539,147.454773,167.300459,98.754886,98.867678,0.33519700000002217,0.2663188069443608,10159,10158,10159,15.0
68.5,339.11256968171284,137.462050285714,154.328878142857,147.479252857142,167.342633571428,98.7316751428571,98.8536015249169,0.3183967142859956,0.2664347090203117,10173,10173,10174,14.0
68.6,339.60762452796354,137.562852,154.540913,147.626132,167.595681,98.728914,98.851927,0.33287676079700645,0.2671301214760299,10188,10188,10189,15.0
68.7,340.10267937421423,137.562852,154.540913,147.626132,167.595681,98.7301277209302,98.8502325348837,0.3964600000000189,0.2671301214760299,10203,10203,10204,15.0
68.8,340.59773422046493,137.562852,154.540913,147.626132,167.595681,98.730449,98.849784,0.3964600000000189,0.2671301214760299,10218,10217,10218,15.0
68.9,341.0927890667156,137.59963723588,154.70720451495,147.722388870431,167.764161299003,98.7398808671096,98.8597783654485,0.3846467375409759,0.26738389604126117,10233,10232,10233,15.0
69.0,341.5878439129663,137.619926,154.798922,147.775479,167.857086,98.744098,98.864247,0.5102170000000115,0.26752386448703713,10248,10247,10248,15.0
69.1,342.082898759217,137.619926,154.798922,147.775479,167.857086,98.7439645149501,98.8595485614617,0.5102170000000115,0.26752386448703713,10262,10262,10263,14.0
69.2,342.5779536054677,137.642857571428,154.833926142857,147.802464285714,167.897544,98.743871,98.856257,0.48728542857199386,0.2676820651735353,10277,10277,10278,15.0
69.3,343.0730084517184,137.780447,155.043951,147.964376,168.140292,98.7387201589404,98.8610525099337,0.4432798576149821,0.26863126929255116,10292,10292,10293,15.0
69.4,343.5680632979691,137.780447,155.043951,147.964376,168.140292,98.733289,98.866109,0.49463099999999827,0.26863126929255116,10307,10307,10308,15.0
69.5,344.0631181442198,137.780447,155.043951,147.964376,168.140292,98.7324777707641,98.8605729867109,0.49463099999999827,0.26863126929255116,10322,10321,10322,15.0
69.6,344.5581729904705,137.895728760797,155.205137930232,148.104658624584,168.336799820597,98.731184,98.851744,0.4007940498339906,0.26942657692142646,10337,10336,10337,15.0
69.7,345.0532278367212,137.959312,155.29404,148.182031,168.445183,98.7369083687707,98.8531977541528,0.4624680000000012,0.2698652259744697,10352,10351,10352,15.0
69.8,345.5482826829719,137.959312,155.29404,148.182031,168.445183,98.751455,98.856892,0.4624680000000012,0.2698652259744697,10366,10366,10367,14.0
69.9,346.0433375292226,137.984283973421,155.332699920265,148.209067026578,168.489263106312,98.7501112458472,98.8571165681063,0.4374960265790264,0.2700375030184051,10381,10381,10382,15.0
